Filename,ID,Microscope,Objective,Mag,Accession,Ear /Bundles,Ear row,Ear Position,Spk position,Position type,taxon.code,View,Charred?
2777_TRI17251_B_R20_1of2_Tdicm_1x1_l_c,2777,Nikon,1x,1,TRI17251,B,R20,Top,1of2,External,Tdicm,l,c
2779_TRI17251_B_R20_2of2_Tdicm_1x1_d_c,2779,Nikon,1x,1,TRI17251,B,R20,Top,2of2,External,Tdicm,d,c
2780_TRI17251_B_R20_2of2_Tdicm_1x1_l_c,2780,Nikon,1x,1,TRI17251,B,R20,Top,2of2,External,Tdicm,l,c
2782_TRI17251_B_R21_1of1_Tdicm_1x1_d_c,2782,Nikon,1x,1,TRI17251,B,R21,Top,1of1,Solo,Tdicm,d,c
2783_TRI17251_B_R21_1of1_Tdicm_1x1_l_c,2783,Nikon,1x,1,TRI17251,B,R21,Top,1of1,Solo,Tdicm,l,c
2785_TRI17251_C_R1_1of2_Tdicm_1x1_d_c,2785,Nikon,1x,1,TRI17251,C,R1,Base,1of2,External,Tdicm,d,c
2786_TRI17251_C_R1_1of2_Tdicm_1x1_l_c,2786,Nikon,1x,1,TRI17251,C,R1,Base,1of2,External,Tdicm,l,c
2788_TRI17251_C_R1_2of2_Tdicm_1x1_d_c,2788,Nikon,1x,1,TRI17251,C,R1,Base,2of2,External,Tdicm,d,c
2789_TRI17251_C_R1_2of2_Tdicm_1x1_l_c,2789,Nikon,1x,1,TRI17251,C,R1,Base,2of2,External,Tdicm,l,c
2791_TRI17251_C_R2_1of2_Tdicm_1x1_d_c,2791,Nikon,1x,1,TRI17251,C,R2,Base,1of2,External,Tdicm,d,c
2792_TRI17251_C_R2_1of2_Tdicm_1x1_l_c,2792,Nikon,1x,1,TRI17251,C,R2,Base,1of2,External,Tdicm,l,c
2794_TRI17251_C_R7_1of2_Tdicm_1x1_d_c,2794,Nikon,1x,1,TRI17251,C,R7,Mid,1of2,External,Tdicm,d,c
2795_TRI17251_C_R7_1of2_Tdicm_1x1_l_c,2795,Nikon,1x,1,TRI17251,C,R7,Mid,1of2,External,Tdicm,l,c
2797_TRI17251_C_R7_2of2_Tdicm_1x1_d_c,2797,Nikon,1x,1,TRI17251,C,R7,Mid,2of2,External,Tdicm,d,c
2798_TRI17251_C_R7_2of2_Tdicm_1x1_l_c,2798,Nikon,1x,1,TRI17251,C,R7,Mid,2of2,External,Tdicm,l,c
2800_TRI17251_C_R8_2of3_Tdicm_1x1_d_c,2800,Nikon,1x,1,TRI17251,C,R8,Mid,2of3,Internal,Tdicm,d,c
2801_TRI17251_C_R8_2of3_Tdicm_1x1_l_c,2801,Nikon,1x,1,TRI17251,C,R8,Mid,2of3,Internal,Tdicm,l,c
2803_TRI17251_C_R12_1of2_Tdicm_1x1_d_c,2803,Nikon,1x,1,TRI17251,C,R12,Top,1of2,External,Tdicm,d,c
2804_TRI17251_C_R12_1of2_Tdicm_1x1_l_c,2804,Nikon,1x,1,TRI17251,C,R12,Top,1of2,External,Tdicm,l,c
2806_TRI17251_C_R13_1of1_Tdicm_1x1_d_c,2806,Nikon,1x,1,TRI17251,C,R13,Top,1of1,Solo,Tdicm,d,c
2807_TRI17251_C_R13_1of1_Tdicm_1x1_l_c,2807,Nikon,1x,1,TRI17251,C,R13,Top,1of1,Solo,Tdicm,l,c
2809_TRI17251_C_R14_1of1_Tdicm_1x1_d_c,2809,Nikon,1x,1,TRI17251,C,R14,Top,1of1,Solo,Tdicm,d,c
2810_TRI17251_C_R14_1of1_Tdicm_1x1_l_c,2810,Nikon,1x,1,TRI17251,C,R14,Top,1of1,Solo,Tdicm,l,c
2974_CGN10497_VB13__1of2_Timo_1x1_d_c,2974,Nikon,1x,1,CGN10497,VB13,,Base,1of2,External,Timo,d,c
2975_CGN10497_VB13__1of2_Timo_1x1_l_c,2975,Nikon,1x,1,CGN10497,VB13,,Base,1of2,External,Timo,l,c
2977_CGN10497_VB13__2of2_Timo_1x1_d_c,2977,Nikon,1x,1,CGN10497,VB13,,Base,2of2,External,Timo,d,c
2978_CGN10497_VB13__2of2_Timo_1x1_l_c,2978,Nikon,1x,1,CGN10497,VB13,,Base,2of2,External,Timo,l,c
2980_CGN10497_VB12__1of1_Timo_1x1_d_c,2980,Nikon,1x,1,CGN10497,VB12,,Base,1of1,Solo,Timo,d,c
2981_CGN10497_VB12__1of1_Timo_1x1_l_c,2981,Nikon,1x,1,CGN10497,VB12,,Base,1of1,Solo,Timo,l,c
2983_CGN10497_VB11__1of2_Timo_1x1_d_c,2983,Nikon,1x,1,CGN10497,VB11,,Base,1of2,External,Timo,d,c
2984_CGN10497_VB11__1of2_Timo_1x1_l_c,2984,Nikon,1x,1,CGN10497,VB11,,Base,1of2,External,Timo,l,c
2986_CGN10497_VB11__2of2_Timo_1x1_d_c,2986,Nikon,1x,1,CGN10497,VB11,,Base,2of2,External,Timo,d,c
2987_CGN10497_VB11__2of2_Timo_1x1_l_c,2987,Nikon,1x,1,CGN10497,VB11,,Base,2of2,External,Timo,l,c
2989_CGN10497_VB11__1of2_Timo_1x1_d_c,2989,Nikon,1x,1,CGN10497,VB11,,Base,1of2,External,Timo,d,c
2990_CGN10497_VB11__1of2_Timo_1x1_l_c,2990,Nikon,1x,1,CGN10497,VB11,,Base,1of2,External,Timo,l,c
2992_CGN10497_VB11__2of2_Timo_1x1_d_c,2992,Nikon,1x,1,CGN10497,VB11,,Base,2of2,External,Timo,d,c
2993_CGN10497_VB11__2of2_Timo_1x1_l_c,2993,Nikon,1x,1,CGN10497,VB11,,Base,2of2,External,Timo,l,c
2995_CGN10497_VB11__1of2_Timo_1x1_d_c,2995,Nikon,1x,1,CGN10497,VB11,,Base,1of2,External,Timo,d,c
2996_CGN10497_VB11__1of2_Timo_1x1_l_c,2996,Nikon,1x,1,CGN10497,VB11,,Base,1of2,External,Timo,l,c
2998_CGN10497_VB11__2of2_Timo_1x1_d_c,2998,Nikon,1x,1,CGN10497,VB11,,Base,2of2,External,Timo,d,c
2999_CGN10497_VB11__2of2_Timo_1x1_l_c,2999,Nikon,1x,1,CGN10497,VB11,,Base,2of2,External,Timo,l,c
3001_CGN10497_VB7__1of2_Timo_1x1_d_c,3001,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,d,c
3002_CGN10497_VB7__1of2_Timo_1x1_l_c,3002,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,l,c
3004_CGN10497_VB7__2of2_Timo_1x1_d_c,3004,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,d,c
3005_CGN10497_VB7__2of2_Timo_1x1_l_c,3005,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,l,c
3007_CGN10497_VB7__1of2_Timo_1x1_d_c,3007,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,d,c
3008_CGN10497_VB7__1of2_Timo_1x1_l_c,3008,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,l,c
3010_CGN10497_VB7__2of2_Timo_1x1_d_c,3010,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,d,c
3011_CGN10497_VB7__2of2_Timo_1x1_l_c,3011,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,l,c
3013_CGN10497_VB7__1of2_Timo_1x1_d_c,3013,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,d,c
3014_CGN10497_VB7__1of2_Timo_1x1_l_c,3014,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,l,c
3016_CGN10497_VB7__2of2_Timo_1x1_d_c,3016,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,d,c
3017_CGN10497_VB7__2of2_Timo_1x1_l_c,3017,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,l,c
3019_CGN10497_VB7__1of2_Timo_1x1_d_c,3019,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,d,c
3020_CGN10497_VB7__1of2_Timo_1x1_l_c,3020,Nikon,1x,1,CGN10497,VB7,,Mid,1of2,External,Timo,l,c
3022_CGN10497_VB7__2of2_Timo_1x1_d_c,3022,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,d,c
3023_CGN10497_VB7__2of2_Timo_1x1_l_c,3023,Nikon,1x,1,CGN10497,VB7,,Mid,2of2,External,Timo,l,c
3025_CGN10497_VB8__2of2_Timo_1x1_d_c,3025,Nikon,1x,1,CGN10497,VB8,,Mid,2of2,External,Timo,d,c
3026_CGN10497_VB8__2of2_Timo_1x1_l_c,3026,Nikon,1x,1,CGN10497,VB8,,Mid,2of2,External,Timo,l,c
3028_CGN10497_-__1of2_Timo_1x1_d_c,3028,Nikon,1x,1,CGN10497,-,,Top,1of2,External,Timo,d,c
3029_CGN10497_-__1of2_Timo_1x1_l_c,3029,Nikon,1x,1,CGN10497,-,,Top,1of2,External,Timo,l,c
3031_CGN10497_-__2of2_Timo_1x1_d_c,3031,Nikon,1x,1,CGN10497,-,,Top,2of2,External,Timo,d,c
3032_CGN10497_-__2of2_Timo_1x1_l_c,3032,Nikon,1x,1,CGN10497,-,,Top,2of2,External,Timo,l,c
3034_CGN10497_-__1of1_Timo_1x1_d_c,3034,Nikon,1x,1,CGN10497,-,,Top,1of1,Solo,Timo,d,c
3035_CGN10497_-__1of1_Timo_1x1_l_c,3035,Nikon,1x,1,CGN10497,-,,Top,1of1,Solo,Timo,l,c
3037_CGN10497_-__1of1_Timo_1x1_d_c,3037,Nikon,1x,1,CGN10497,-,,Top,1of1,Solo,Timo,d,c
3038_CGN10497_-__1of1_Timo_1x1_l_c,3038,Nikon,1x,1,CGN10497,-,,Top,1of1,Solo,Timo,l,c
3040_CGN10497_VB2__1of1_Timo_1x1_d_c,3040,Nikon,1x,1,CGN10497,VB2,,Top,1of1,Solo,Timo,d,c
3041_CGN10497_VB2__1of1_Timo_1x1_l_c,3041,Nikon,1x,1,CGN10497,VB2,,Top,1of1,Solo,Timo,l,c
3043_CGN10497_VB2__1of1_Timo_1x1_d_c,3043,Nikon,1x,1,CGN10497,VB2,,Top,1of1,Solo,Timo,d,c
3044_CGN10497_VB2__1of1_Timo_1x1_l_c,3044,Nikon,1x,1,CGN10497,VB2,,Top,1of1,Solo,Timo,l,c
3046_CGN10497_VB3__1of1_Timo_1x1_d_c,3046,Nikon,1x,1,CGN10497,VB3,,Top,1of1,Solo,Timo,d,c
3047_CGN10497_VB3__1of1_Timo_1x1_l_c,3047,Nikon,1x,1,CGN10497,VB3,,Top,1of1,Solo,Timo,l,c
3049_CGN10497_VB4__1of2_Timo_1x1_d_c,3049,Nikon,1x,1,CGN10497,VB4,,Top,1of2,External,Timo,d,c
3050_CGN10497_VB4__1of2_Timo_1x1_l_c,3050,Nikon,1x,1,CGN10497,VB4,,Top,1of2,External,Timo,l,c
3052_CGN10497_VB4__2of2_Timo_1x1_d_c,3052,Nikon,1x,1,CGN10497,VB4,,Top,2of2,External,Timo,d,c
3053_CGN10497_VB4__2of2_Timo_1x1_l_c,3053,Nikon,1x,1,CGN10497,VB4,,Top,2of2,External,Timo,l,c
3055_PI434999_A_R1_1of1_Tdicm_1x1_d_c,3055,Nikon,1x,1,PI434999,A,R1,Base,1of1,Solo,Tdicm,d,c
3056_PI434999_A_R1_1of1_Tdicm_1x1_l_c,3056,Nikon,1x,1,PI434999,A,R1,Base,1of1,Solo,Tdicm,l,c
3058_PI434999_A_R2_1of1_Tdicm_1x1_d_c,3058,Nikon,1x,1,PI434999,A,R2,Base,1of1,Solo,Tdicm,d,c
3059_PI434999_A_R2_1of1_Tdicm_1x1_l_c,3059,Nikon,1x,1,PI434999,A,R2,Base,1of1,Solo,Tdicm,l,c
3061_PI434999_A_R3_1of2_Tdicm_1x1_d_c,3061,Nikon,1x,1,PI434999,A,R3,Base,1of2,External,Tdicm,d,c
3062_PI434999_A_R3_1of2_Tdicm_1x1_l_c,3062,Nikon,1x,1,PI434999,A,R3,Base,1of2,External,Tdicm,l,c
3064_PI434999_A_R7_1of2_Tdicm_1x1_d_c,3064,Nikon,1x,1,PI434999,A,R7,Mid,1of2,External,Tdicm,d,c
3065_PI434999_A_R7_1of2_Tdicm_1x1_l_c,3065,Nikon,1x,1,PI434999,A,R7,Mid,1of2,External,Tdicm,l,c
3067_PI434999_A_R7_2of2_Tdicm_1x1_d_c,3067,Nikon,1x,1,PI434999,A,R7,Mid,2of2,External,Tdicm,d,c
3068_PI434999_A_R7_2of2_Tdicm_1x1_l_c,3068,Nikon,1x,1,PI434999,A,R7,Mid,2of2,External,Tdicm,l,c
3070_PI434999_A_R8_2of2_Tdicm_1x1_d_c,3070,Nikon,1x,1,PI434999,A,R8,Mid,2of2,External,Tdicm,d,c
3071_PI434999_A_R8_2of2_Tdicm_1x1_l_c,3071,Nikon,1x,1,PI434999,A,R8,Mid,2of2,External,Tdicm,l,c
3073_PI434999_A_R13_1of2_Tdicm_1x1_d_c,3073,Nikon,1x,1,PI434999,A,R13,Top,1of2,External,Tdicm,d,c
3074_PI434999_A_R13_1of2_Tdicm_1x1_l_c,3074,Nikon,1x,1,PI434999,A,R13,Top,1of2,External,Tdicm,l,c
3076_PI434999_A_R13_2of2_Tdicm_1x1_d_c,3076,Nikon,1x,1,PI434999,A,R13,Top,2of2,External,Tdicm,d,c
3077_PI434999_A_R13_2of2_Tdicm_1x1_l_c,3077,Nikon,1x,1,PI434999,A,R13,Top,2of2,External,Tdicm,l,c
3079_PI434999_A_R14_1of1_Tdicm_1x1_d_c,3079,Nikon,1x,1,PI434999,A,R14,Top,1of1,Solo,Tdicm,d,c
3080_PI434999_A_R14_1of1_Tdicm_1x1_l_c,3080,Nikon,1x,1,PI434999,A,R14,Top,1of1,Solo,Tdicm,l,c
3082_PI434999_B_R1_1of1_Tdicm_1x1_d_c,3082,Nikon,1x,1,PI434999,B,R1,Base,1of1,Solo,Tdicm,d,c
3083_PI434999_B_R1_1of1_Tdicm_1x1_l_c,3083,Nikon,1x,1,PI434999,B,R1,Base,1of1,Solo,Tdicm,l,c
3085_PI434999_B_R2_1of2_Tdicm_1x1_d_c,3085,Nikon,1x,1,PI434999,B,R2,Base,1of2,External,Tdicm,d,c
3086_PI434999_B_R2_1of2_Tdicm_1x1_l_c,3086,Nikon,1x,1,PI434999,B,R2,Base,1of2,External,Tdicm,l,c
3088_PI434999_B_R2_2of2_Tdicm_1x1_d_c,3088,Nikon,1x,1,PI434999,B,R2,Base,2of2,External,Tdicm,d,c
3089_PI434999_B_R2_2of2_Tdicm_1x1_l_c,3089,Nikon,1x,1,PI434999,B,R2,Base,2of2,External,Tdicm,l,c
3091_PI434999_B_R8_1of1_Tdicm_1x1_d_c,3091,Nikon,1x,1,PI434999,B,R8,Mid,1of1,Solo,Tdicm,d,c
3092_PI434999_B_R8_1of1_Tdicm_1x1_l_c,3092,Nikon,1x,1,PI434999,B,R8,Mid,1of1,Solo,Tdicm,l,c
3094_PI434999_B_R9_1of2_Tdicm_1x1_d_c,3094,Nikon,1x,1,PI434999,B,R9,Mid,1of2,External,Tdicm,d,c
3095_PI434999_B_R9_1of2_Tdicm_1x1_l_c,3095,Nikon,1x,1,PI434999,B,R9,Mid,1of2,External,Tdicm,l,c
3097_PI434999_B_R9_2of2_Tdicm_1x1_d_c,3097,Nikon,1x,1,PI434999,B,R9,Mid,2of2,External,Tdicm,d,c
3098_PI434999_B_R9_2of2_Tdicm_1x1_l_c,3098,Nikon,1x,1,PI434999,B,R9,Mid,2of2,External,Tdicm,l,c
3100_PI434999_B_R14_1of2_Tdicm_1x1_d_c,3100,Nikon,1x,1,PI434999,B,R14,Top,1of2,External,Tdicm,d,c
3101_PI434999_B_R14_1of2_Tdicm_1x1_l_c,3101,Nikon,1x,1,PI434999,B,R14,Top,1of2,External,Tdicm,l,c
3103_PI434999_B_R14_2of2_Tdicm_1x1_d_c,3103,Nikon,1x,1,PI434999,B,R14,Top,2of2,External,Tdicm,d,c
3104_PI434999_B_R14_2of2_Tdicm_1x1_l_c,3104,Nikon,1x,1,PI434999,B,R14,Top,2of2,External,Tdicm,l,c
3106_PI434999_B_R15_1of1_Tdicm_1x1_d_c,3106,Nikon,1x,1,PI434999,B,R15,Top,1of1,Solo,Tdicm,d,c
3107_PI434999_B_R15_1of1_Tdicm_1x1_l_c,3107,Nikon,1x,1,PI434999,B,R15,Top,1of1,Solo,Tdicm,l,c
3109_PI434999_C_R1_1of2_Tdicm_1x1_d_c,3109,Nikon,1x,1,PI434999,C,R1,Base,1of2,External,Tdicm,d,c
3110_PI434999_C_R1_1of2_Tdicm_1x1_l_c,3110,Nikon,1x,1,PI434999,C,R1,Base,1of2,External,Tdicm,l,c
3112_PI434999_C_R1_2of2_Tdicm_1x1_d_c,3112,Nikon,1x,1,PI434999,C,R1,Base,2of2,External,Tdicm,d,c
3113_PI434999_C_R1_2of2_Tdicm_1x1_l_c,3113,Nikon,1x,1,PI434999,C,R1,Base,2of2,External,Tdicm,l,c
3115_PI434999_C_R2_1of2_Tdicm_1x1_d_c,3115,Nikon,1x,1,PI434999,C,R2,Base,1of2,External,Tdicm,d,c
3116_PI434999_C_R2_1of2_Tdicm_1x1_l_c,3116,Nikon,1x,1,PI434999,C,R2,Base,1of2,External,Tdicm,l,c
3118_PI434999_C_R6_1of2_Tdicm_1x1_d_c,3118,Nikon,1x,1,PI434999,C,R6,Mid,1of2,External,Tdicm,d,c
3119_PI434999_C_R6_1of2_Tdicm_1x1_l_c,3119,Nikon,1x,1,PI434999,C,R6,Mid,1of2,External,Tdicm,l,c
3121_PI434999_C_R6_2of2_Tdicm_1x1_d_c,3121,Nikon,1x,1,PI434999,C,R6,Mid,2of2,External,Tdicm,d,c
3122_PI434999_C_R6_2of2_Tdicm_1x1_l_c,3122,Nikon,1x,1,PI434999,C,R6,Mid,2of2,External,Tdicm,l,c
3124_PI434999_C_R7_2of2_Tdicm_1x1_d_c,3124,Nikon,1x,1,PI434999,C,R7,Mid,2of2,External,Tdicm,d,c
3125_PI434999_C_R7_2of2_Tdicm_1x1_l_c,3125,Nikon,1x,1,PI434999,C,R7,Mid,2of2,External,Tdicm,l,c
3127_PI434999_C_R11_1of2_Tdicm_1x1_d_c,3127,Nikon,1x,1,PI434999,C,R11,Top,1of2,External,Tdicm,d,c
3128_PI434999_C_R11_1of2_Tdicm_1x1_l_c,3128,Nikon,1x,1,PI434999,C,R11,Top,1of2,External,Tdicm,l,c
3130_PI434999_C_R11_2of2_Tdicm_1x1_d_c,3130,Nikon,1x,1,PI434999,C,R11,Top,2of2,External,Tdicm,d,c
3131_PI434999_C_R11_2of2_Tdicm_1x1_l_c,3131,Nikon,1x,1,PI434999,C,R11,Top,2of2,External,Tdicm,l,c
3133_PI434999_C_R12_1of1_Tdicm_1x1_d_c,3133,Nikon,1x,1,PI434999,C,R12,Top,1of1,Solo,Tdicm,d,c
3134_PI434999_C_R12_1of1_Tdicm_1x1_l_c,3134,Nikon,1x,1,PI434999,C,R12,Top,1of1,Solo,Tdicm,l,c
3496_TRI117251_D_R1_1of2_Tdicm_1x1_d_glm,3496,Nikon,1x,1,TRI117251,D,R1,Base,1of2,External,Tdicm,d,glm
3497_TRI117251_D_R1_1of2_Tdicm_1x1_l_glm,3497,Nikon,1x,1,TRI117251,D,R1,Base,1of2,External,Tdicm,l,glm
3499_TRI117251_D_R1_2of2_Tdicm_1x1_d_glm,3499,Nikon,1x,1,TRI117251,D,R1,Base,2of2,External,Tdicm,d,glm
3500_TRI117251_D_R1_2of2_Tdicm_1x1_l_glm,3500,Nikon,1x,1,TRI117251,D,R1,Base,2of2,External,Tdicm,l,glm
3501_TRI117251_D_R1_1of2_Tdicm_1x1_d_glm,3501,Nikon,1x,1,TRI117251,D,R1,Base,1of2,External,Tdicm,d,glm
3502_TRI117251_D_R2_1of2_Tdicm_1x1_l_glm,3502,Nikon,1x,1,TRI117251,D,R2,Base,1of2,External,Tdicm,l,glm
3503_TRI117251_D_R8_1of2_Tdicm_1x1_d_glm,3503,Nikon,1x,1,TRI117251,D,R8,Mid,1of2,External,Tdicm,d,glm
3504_TRI117251_D_R8_1of2_Tdicm_1x1_l_glm,3504,Nikon,1x,1,TRI117251,D,R8,Mid,1of2,External,Tdicm,l,glm
3505_TRI117251_D_R8_2of2_Tdicm_1x1_d_glm,3505,Nikon,1x,1,TRI117251,D,R8,Mid,2of2,External,Tdicm,d,glm
3506_TRI117251_D_R8_2of2_Tdicm_1x1_l_glm,3506,Nikon,1x,1,TRI117251,D,R8,Mid,2of2,External,Tdicm,l,glm
3507_TRI117251_D_R9_1of3_Tdicm_1x1_d_glm,3507,Nikon,1x,1,TRI117251,D,R9,Mid,1of3,External,Tdicm,d,glm
3508_TRI117251_D_R9_1of3_Tdicm_1x1_l_glm,3508,Nikon,1x,1,TRI117251,D,R9,Mid,1of3,External,Tdicm,l,glm
3509_TRI117251_D_R16_1of2_Tdicm_1x1_d_glm,3509,Nikon,1x,1,TRI117251,D,R16,Top,1of2,External,Tdicm,d,glm
3510_TRI117251_D_R16_1of2_Tdicm_1x1_l_glm,3510,Nikon,1x,1,TRI117251,D,R16,Top,1of2,External,Tdicm,l,glm
3511_TRI117251_D_R16_2of2_Tdicm_1x1_d_glm,3511,Nikon,1x,1,TRI117251,D,R16,Top,2of2,External,Tdicm,d,glm
3512_TRI117251_D_R16_2of2_Tdicm_1x1_l_glm,3512,Nikon,1x,1,TRI117251,D,R16,Top,2of2,External,Tdicm,l,glm
3513_TRI117251_D_R15_2of2_Tdicm_1x1_d_glm,3513,Nikon,1x,1,TRI117251,D,R15,Top,2of2,External,Tdicm,d,glm
3514_TRI117251_D_R15_2of2_Tdicm_1x1_l_glm,3514,Nikon,1x,1,TRI117251,D,R15,Top,2of2,External,Tdicm,l,glm
3515_TRI117251_E_R1_1of2_Tdicm_1x1_d_glm,3515,Nikon,1x,1,TRI117251,E,R1,Base,1of2,External,Tdicm,d,glm
3516_TRI117251_E_R1_1of2_Tdicm_1x1_l_glm,3516,Nikon,1x,1,TRI117251,E,R1,Base,1of2,External,Tdicm,l,glm
3517_TRI117251_E_R1_2of2_Tdicm_1x1_d_glm,3517,Nikon,1x,1,TRI117251,E,R1,Base,2of2,External,Tdicm,d,glm
3518_TRI117251_E_R1_2of2_Tdicm_1x1_l_glm,3518,Nikon,1x,1,TRI117251,E,R1,Base,2of2,External,Tdicm,l,glm
3519_TRI117251_E_R2_1of2_Tdicm_1x1_d_glm,3519,Nikon,1x,1,TRI117251,E,R2,Base,1of2,External,Tdicm,d,glm
3520_TRI117251_E_R2_1of2_Tdicm_1x1_l_glm,3520,Nikon,1x,1,TRI117251,E,R2,Base,1of2,External,Tdicm,l,glm
3521_TRI117251_E_R11_1of2_Tdicm_1x1_d_glm,3521,Nikon,1x,1,TRI117251,E,R11,Mid,1of2,External,Tdicm,d,glm
3522_TRI117251_E_R11_1of2_Tdicm_1x1_l_glm,3522,Nikon,1x,1,TRI117251,E,R11,Mid,1of2,External,Tdicm,l,glm
3523_TRI117251_E_R11_2of2_Tdicm_1x1_d_glm,3523,Nikon,1x,1,TRI117251,E,R11,Mid,2of2,External,Tdicm,d,glm
3524_TRI117251_E_R11_2of2_Tdicm_1x1_l_glm,3524,Nikon,1x,1,TRI117251,E,R11,Mid,2of2,External,Tdicm,l,glm
3525_TRI117251_E_R12_2of2_Tdicm_1x1_d_glm,3525,Nikon,1x,1,TRI117251,E,R12,Mid,2of2,External,Tdicm,d,glm
3526_TRI117251_E_R12_2of2_Tdicm_1x1_l_glm,3526,Nikon,1x,1,TRI117251,E,R12,Mid,2of2,External,Tdicm,l,glm
3527_TRI117251_E_R22_1of1_Tdicm_1x1_d_glm,3527,Nikon,1x,1,TRI117251,E,R22,Top,1of1,Solo,Tdicm,d,glm
3528_TRI117251_E_R22_1of1_Tdicm_1x1_l_glm,3528,Nikon,1x,1,TRI117251,E,R22,Top,1of1,Solo,Tdicm,l,glm
3529_TRI117251_E_R21_1of2_Tdicm_1x1_d_glm,3529,Nikon,1x,1,TRI117251,E,R21,Top,1of2,External,Tdicm,d,glm
3530_TRI117251_E_R21_1of2_Tdicm_1x1_l_glm,3530,Nikon,1x,1,TRI117251,E,R21,Top,1of2,External,Tdicm,l,glm
3531_TRI117251_E_R21_2of2_Tdicm_1x1_d_glm,3531,Nikon,1x,1,TRI117251,E,R21,Top,2of2,External,Tdicm,d,glm
3532_TRI117251_E_R21_2of2_Tdicm_1x1_l_glm,3532,Nikon,1x,1,TRI117251,E,R21,Top,2of2,External,Tdicm,l,glm
3533_TRI117251_F_R1_1of1_Tdicm_1x1_d_glm,3533,Nikon,1x,1,TRI117251,F,R1,Base,1of1,Solo,Tdicm,d,glm
3534_TRI117251_F_R1_1of1_Tdicm_1x1_l_glm,3534,Nikon,1x,1,TRI117251,F,R1,Base,1of1,Solo,Tdicm,l,glm
3535_TRI117251_F_R2_1of3_Tdicm_1x1_d_glm,3535,Nikon,1x,1,TRI117251,F,R2,Base,1of3,External,Tdicm,d,glm
3536_TRI117251_F_R2_1of3_Tdicm_1x1_l_glm,3536,Nikon,1x,1,TRI117251,F,R2,Base,1of3,External,Tdicm,l,glm
3537_TRI117251_F_R2_3of3_Tdicm_1x1_d_glm,3537,Nikon,1x,1,TRI117251,F,R2,Base,3of3,External,Tdicm,d,glm
3538_TRI117251_F_R2_3of3_Tdicm_1x1_l_glm,3538,Nikon,1x,1,TRI117251,F,R2,Base,3of3,External,Tdicm,l,glm
3539_TRI117251_F_R9_1of3_Tdicm_1x1_d_glm,3539,Nikon,1x,1,TRI117251,F,R9,Mid,1of3,External,Tdicm,d,glm
3540_TRI117251_F_R9_1of3_Tdicm_1x1_l_glm,3540,Nikon,1x,1,TRI117251,F,R9,Mid,1of3,External,Tdicm,l,glm
3541_TRI117251_F_R9_2of3_Tdicm_1x1_d_glm,3541,Nikon,1x,1,TRI117251,F,R9,Mid,2of3,Internal,Tdicm,d,glm
3542_TRI117251_F_R9_2of3_Tdicm_1x1_l_glm,3542,Nikon,1x,1,TRI117251,F,R9,Mid,2of3,Internal,Tdicm,l,glm
3543_TRI117251_F_R9_3of3_Tdicm_1x1_d_glm,3543,Nikon,1x,1,TRI117251,F,R9,Mid,3of3,External,Tdicm,d,glm
3544_TRI117251_F_R9_3of3_Tdicm_1x1_l_glm,3544,Nikon,1x,1,TRI117251,F,R9,Mid,3of3,External,Tdicm,l,glm
3545_TRI117251_F_R18_1of2_Tdicm_1x1_d_glm,3545,Nikon,1x,1,TRI117251,F,R18,Top,1of2,External,Tdicm,d,glm
3546_TRI117251_F_R18_1of2_Tdicm_1x1_l_glm,3546,Nikon,1x,1,TRI117251,F,R18,Top,1of2,External,Tdicm,l,glm
3547_TRI117251_F_R18_2of2_Tdicm_1x1_d_glm,3547,Nikon,1x,1,TRI117251,F,R18,Top,2of2,External,Tdicm,d,glm
3548_TRI117251_F_R18_2of2_Tdicm_1x1_l_glm,3548,Nikon,1x,1,TRI117251,F,R18,Top,2of2,External,Tdicm,l,glm
3549_TRI117251_F_R17_1of1_Tdicm_1x1_d_glm,3549,Nikon,1x,1,TRI117251,F,R17,Top,1of1,Solo,Tdicm,d,glm
3550_TRI117251_F_R17_1of1_Tdicm_1x1_l_glm,3550,Nikon,1x,1,TRI117251,F,R17,Top,1of1,Solo,Tdicm,l,glm
4043_TRI677_D_R1_1of2_Timo_1x1_d_glm,4043,Nikon,1x,1,TRI677,D,R1,Base,1of2,External,Timo,d,glm
4044_TRI677_D_R1_1of2_Timo_1x1_l_glm,4044,Nikon,1x,1,TRI677,D,R1,Base,1of2,External,Timo,l,glm
4045_TRI677_D_R1_2of2_Timo_1x1_d_glm,4045,Nikon,1x,1,TRI677,D,R1,Base,2of2,External,Timo,d,glm
